LBS,OZ,CA,AD,AE,AF,AG,AI,AL,AM,AN,AO,AR,AT,AU,AW,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BR,BS,BT,BW,BY,BZ,CC,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CV,CX,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,EH,ER,ES,ET,FI,FJ,FK,FM,FO,FR,GA,GB,GD,GE,GF,GH,GI,GL,GM,GN,GP,GQ,GR,GS,GT,GW,GY,HK,HN,HR,HT,HU,ID,IE,IL,IM,IN,IO,IQ,IS,IT,JM,JO,JP,KE,KG,KH,KI,KM,KN,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MN,MO,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NF,NG,NI,NL,NO,NP,NR,NU,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PN,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SE,SG,SH,SI,SJ,SK,SL,SM,SN,SR,ST,SV,SZ,TC,TD,TF,TG,TH,TJ,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,UY,UZ,VA,VC,VE,VG,VN,VU,WF,WS,YE,YT,ZA,ZM,ZW
21.00,336,150.07,93.98,92.68,155.92,175.96,142.64,106.16,152.11,126.99,113.40,149.93,72.92,186.47,113.93,114.84,112.82,105.61,106.36,154.68,138.27,86.40,95.61,132.30,112.52,131.62,122.99,106.23,178.95,141.38,105.03,122.94,122.68,114.02,147.56,186.47,127.02,124.88,117.69,78.67,122.00,293.78,142.84,117.75,119.01,131.60,143.83,142.31,186.47,97.94,81.33,74.68,117.83,81.28,119.55,108.80,99.88,142.47,82.07,111.69,107.12,130.48,82.56,124.65,82.14,148.11,255.12,128.77,134.94,103.13,130.09,82.65,105.61,142.39,118.17,123.74,104.37,163.25,136.04,124.08,131.62,141.29,87.48,82.65,116.40,144.46,118.95,96.54,127.42,78.95,125.52,88.67,121.36,85.65,115.83,82.65,114.73,84.93,106.27,120.01,87.53,125.44,100.50,122.27,109.42,125.72,106.84,158.03,104.86,142.77,115.73,97.09,132.49,146.30,163.62,105.34,106.93,78.59,106.54,113.84,118.71,79.75,88.95,85.61,127.81,107.12,103.13,151.70,103.77,131.62,128.43,128.77,120.20,126.27,154.00,108.37,131.81,137.94,139.50,101.47,119.78,115.09,125.11,133.69,97.33,120.41,100.47,156.16,129.34,186.47,134.68,127.04,93.29,82.95,98.44,152.78,184.33,184.33,94.88,114.94,130.66,151.88,168.32,101.06,119.29,80.37,147.66,234.15,120.01,87.06,128.77,146.73,88.92,138.54,83.58,103.17,148.14,104.47,107.89,203.34,103.11,79.31,108.12,128.19,93.06,82.95,79.93,119.50,87.53,117.77,123.76,152.37,125.39,109.55,179.72,126.73,103.13,121.29,109.52,140.88,102.29,123.10,105.75,266.21,93.43,113.31,259.77,122.11,111.77,83.68,116.11,144.12,148.60,97.69,144.25,120.59,175.51,123.38,206.69,158.56,247.18,126.84,96.27,138.28,112.05,129.75
22.00,352,156.22,97.43,96.47,162.18,183.66,148.26,110.29,157.99,132.23,117.93,156.01,75.87,194.48,118.59,119.51,117.32,109.93,110.70,157.68,143.98,89.78,99.41,137.67,117.19,136.76,127.95,110.63,186.45,147.23,109.26,127.91,127.49,118.66,153.67,194.48,132.17,129.91,122.60,81.58,127.03,306.66,148.72,122.58,123.99,136.97,149.61,148.23,194.48,101.81,84.83,77.45,122.70,84.54,124.56,113.33,103.80,148.23,85.49,116.13,111.43,135.61,85.87,129.97,85.44,154.35,266.40,133.25,139.43,106.17,135.45,85.99,109.93,148.11,122.66,128.64,108.78,169.09,141.57,129.21,136.76,147.34,90.86,85.99,121.30,150.24,123.75,99.99,132.78,82.21,130.82,91.88,126.27,88.92,120.36,85.99,119.10,88.27,110.68,124.81,90.71,130.58,104.52,127.15,113.75,130.96,111.20,164.82,109.21,148.35,120.20,100.93,137.95,152.46,170.59,109.52,111.29,81.50,110.92,118.61,123.49,83.06,91.99,88.92,133.02,111.43,106.17,157.91,107.85,136.76,133.60,133.25,125.06,131.45,160.30,112.58,136.95,143.62,145.01,105.61,124.72,119.77,130.21,136.61,101.15,125.11,104.44,162.39,134.82,194.48,139.97,132.40,96.77,86.15,102.48,159.43,192.05,192.05,98.60,119.79,136.12,158.05,175.30,105.19,124.19,83.45,153.51,244.15,124.81,90.56,133.25,152.99,92.50,144.00,86.92,107.07,153.95,108.60,112.36,212.23,107.34,82.47,112.41,133.53,96.68,86.15,83.19,124.41,90.71,122.58,129.00,158.84,130.65,114.11,187.61,131.99,106.17,126.20,113.90,146.85,106.47,128.23,110.08,278.11,97.02,118.01,271.47,126.79,116.28,87.04,120.85,149.91,154.46,101.56,149.87,125.55,183.19,128.52,215.79,165.15,258.17,132.12,99.72,143.84,116.61,134.96
23.00,368,162.38,100.89,100.25,168.44,191.36,153.88,114.42,163.86,137.48,122.47,162.09,78.82,202.49,123.24,124.17,121.83,114.25,115.04,162.56,149.69,93.17,103.20,143.04,121.86,141.89,132.91,115.03,193.96,153.07,113.49,132.89,132.29,123.30,159.78,202.49,137.33,134.94,127.50,84.49,132.05,319.54,154.60,127.41,128.96,142.35,155.39,154.15,202.49,105.69,88.33,80.21,127.56,87.80,129.57,117.87,107.72,153.99,88.91,120.56,115.73,140.74,89.17,135.29,88.74,160.60,277.69,137.72,143.92,109.21,140.82,89.33,114.25,153.84,127.15,133.54,113.19,174.93,147.10,134.34,141.89,153.40,94.24,89.33,126.20,156.02,128.55,103.43,138.14,85.48,136.12,95.08,131.17,92.19,124.90,89.33,123.46,91.61,115.09,129.62,93.89,135.71,108.54,132.02,118.07,136.20,115.56,171.60,113.56,153.93,124.67,104.78,143.40,158.61,177.56,113.69,115.64,84.41,115.29,123.37,128.27,86.36,95.03,92.22,138.22,115.73,109.21,164.13,111.93,141.89,138.78,137.72,129.93,136.63,166.59,116.79,142.10,149.30,150.52,109.75,129.67,124.45,135.31,139.96,104.97,129.82,108.42,168.61,140.29,202.49,145.26,137.76,100.25,89.35,106.52,166.08,199.77,199.77,102.33,124.63,141.58,164.21,182.28,109.32,129.09,86.53,159.35,254.14,129.62,94.07,137.72,159.26,96.09,149.47,90.27,110.97,159.76,112.74,116.82,221.13,111.56,85.64,116.70,138.87,100.30,89.35,86.45,129.33,93.89,127.39,134.23,165.31,135.91,118.66,195.49,137.26,109.21,131.11,118.29,152.82,110.65,133.35,114.41,290.01,100.61,122.70,283.16,131.46,120.79,90.39,125.59,155.70,160.33,105.43,155.49,130.51,190.87,133.67,224.88,171.73,269.16,137.40,103.17,149.41,121.18,140.16
24.00,384,168.53,104.34,104.04,174.70,199.07,159.50,118.55,169.74,142.73,127.01,168.17,81.77,210.50,127.90,128.83,126.33,118.58,119.38,165.75,155.40,96.55,107.00,148.41,126.53,147.03,137.87,119.43,201.46,158.91,117.72,137.86,137.10,127.94,165.88,210.50,142.49,139.98,132.40,87.41,137.08,332.42,160.48,132.24,133.93,147.72,161.17,160.07,210.50,109.56,91.82,82.98,132.43,91.06,134.58,122.40,111.64,159.74,92.33,125.00,120.04,145.86,92.47,140.61,92.05,166.85,288.97,142.20,148.41,112.25,146.19,92.67,118.58,159.57,131.65,138.43,117.60,180.77,152.62,139.47,147.03,159.45,97.62,92.67,131.10,161.79,133.35,106.87,143.50,88.75,141.42,98.29,136.08,95.46,129.43,92.67,127.83,94.95,119.50,134.42,97.07,140.85,112.56,136.90,122.40,141.44,119.92,178.39,117.91,159.50,129.14,108.62,148.86,164.77,184.53,117.87,120.00,87.32,119.67,128.14,133.04,89.66,98.07,95.52,143.42,120.04,112.25,170.34,116.02,147.03,143.96,142.20,134.79,141.81,172.89,121.01,147.24,154.98,156.04,113.89,134.61,129.14,140.41,142.43,108.80,134.53,112.40,174.84,145.77,210.50,150.55,143.12,103.74,92.54,110.56,172.73,207.49,207.49,106.05,129.48,147.04,170.37,189.26,113.45,133.99,89.61,165.20,264.14,134.42,97.57,142.20,165.52,99.67,154.93,93.61,114.88,165.57,116.87,121.28,230.02,115.78,88.81,120.98,144.22,103.91,92.54,89.71,134.24,97.07,132.21,139.47,171.79,141.16,123.21,203.37,142.52,112.25,136.02,122.67,158.79,114.83,138.48,118.74,301.91,104.20,127.39,294.85,136.13,125.31,93.75,130.33,161.49,166.19,109.30,161.11,135.47,198.55,138.81,233.98,178.32,280.15,142.69,106.62,154.97,125.74,145.37
25.00,400,189.76,122.86,122.90,196.04,221.84,180.20,137.76,190.69,163.06,146.63,189.32,99.80,233.59,147.64,148.56,145.91,137.98,138.80,183.74,176.19,115.01,125.88,168.85,146.27,167.24,157.91,138.91,224.05,179.84,137.03,157.92,156.98,147.65,187.07,233.59,162.72,160.08,152.39,105.40,157.19,360.38,181.43,152.15,153.98,168.16,182.03,181.07,233.59,128.51,110.40,100.82,152.37,109.40,154.67,142.02,130.64,180.58,110.83,144.51,139.42,166.07,110.85,161.00,110.43,188.18,315.33,161.75,167.98,130.37,166.63,111.09,137.98,180.37,151.22,158.41,137.08,201.69,173.23,159.67,167.24,180.58,116.07,111.09,151.08,182.65,153.22,125.39,163.93,107.10,161.80,116.58,156.06,113.81,149.04,111.09,147.27,113.37,138.98,154.31,115.32,161.07,131.66,156.85,141.80,161.75,139.36,200.25,137.34,180.16,148.68,127.54,169.39,186.00,206.58,137.12,139.43,105.31,139.13,147.98,152.90,108.04,116.18,113.90,163.70,139.42,130.37,191.63,135.17,167.24,164.22,161.75,154.74,162.06,194.27,140.30,167.46,175.74,176.63,133.10,154.64,148.90,160.58,161.32,127.70,154.32,131.45,196.14,166.32,233.59,170.92,163.56,122.29,110.82,129.67,194.46,230.29,230.29,124.85,149.41,167.58,191.61,211.32,132.66,153.96,107.77,186.13,289.21,154.31,116.15,161.75,186.86,118.34,175.47,112.04,133.86,186.46,136.08,140.82,253.99,135.08,107.05,140.35,164.64,122.61,110.82,108.05,154.23,115.32,152.09,159.78,193.34,161.50,142.84,226.33,162.86,130.37,156.01,142.14,179.85,134.08,158.68,138.15,328.89,122.87,147.16,321.62,155.89,144.89,112.18,150.14,182.36,187.14,128.25,181.81,155.51,221.31,159.04,258.15,199.98,306.22,163.05,125.15,175.61,145.39,165.66
26.00,416,195.91,126.32,126.68,202.30,229.55,185.82,141.89,196.56,168.30,151.17,195.40,102.74,241.60,152.29,153.22,150.42,142.30,143.14,191.65,181.90,118.40,129.68,174.22,150.94,172.37,162.87,143.31,231.55,185.68,141.25,162.89,161.79,152.29,193.17,241.60,167.88,165.11,157.29,108.31,162.22,373.26,187.31,156.98,158.95,173.53,187.81,186.99,241.60,132.38,113.90,103.59,157.24,112.66,159.68,146.55,134.56,186.34,114.25,148.95,143.73,171.20,114.15,166.32,113.73,194.42,326.61,166.23,172.48,133.41,172.00,114.43,142.30,186.10,155.71,163.31,141.49,207.53,178.76,164.80,172.37,186.63,119.45,114.43,155.98,188.43,158.02,128.83,169.29,110.37,167.10,119.78,160.97,117.08,153.58,114.43,151.63,116.71,143.39,159.11,118.50,166.21,135.68,161.73,146.13,166.99,143.73,207.04,141.69,185.74,153.15,131.38,174.84,192.15,213.55,141.30,143.79,108.23,143.50,152.75,157.68,111.34,119.22,117.20,168.91,143.73,133.41,197.84,139.26,172.37,169.40,166.23,159.60,167.24,200.57,144.51,172.60,181.42,182.14,137.24,159.58,153.58,165.68,165.62,131.52,159.03,135.43,202.37,171.80,241.60,176.21,168.92,125.77,114.02,133.71,201.11,238.01,238.01,128.58,154.26,173.04,197.78,218.30,136.79,158.86,110.85,191.97,299.20,159.11,119.65,166.23,193.13,121.92,180.93,115.38,137.76,192.27,140.22,145.29,262.89,139.30,110.22,144.64,169.98,126.23,114.02,111.31,159.15,118.50,156.90,165.01,199.81,166.75,147.40,234.21,168.12,133.41,160.92,146.52,185.82,138.26,163.80,142.49,340.79,126.46,151.86,333.32,160.56,149.41,115.54,154.88,188.15,193.00,132.13,187.43,160.47,228.99,164.18,267.24,206.56,317.21,168.33,128.60,181.18,149.95,170.87
27.00,432,202.06,129.77,130.46,208.56,237.25,191.44,146.02,202.43,173.55,155.71,201.48,105.69,249.61,156.95,157.89,154.92,146.63,147.48,195.81,187.60,121.78,133.48,179.59,155.61,177.51,167.83,147.71,239.06,191.53,145.48,167.87,166.59,156.93,199.28,249.61,173.04,170.14,162.20,111.22,167.25,386.14,193.19,161.81,163.92,178.90,193.59,192.91,249.61,136.25,117.39,106.35,162.11,115.92,164.69,151.09,138.48,192.10,117.66,153.38,148.03,176.33,117.46,171.64,117.03,200.67,337.89,170.70,176.97,136.45,177.37,117.77,146.63,191.83,160.21,168.20,145.90,213.37,184.28,169.93,177.51,192.68,122.82,117.77,160.88,194.21,162.82,132.28,174.65,113.64,172.39,122.99,165.87,120.35,158.11,117.77,156.00,120.05,147.80,163.92,121.68,171.35,139.70,166.60,150.46,172.23,148.09,213.82,146.05,191.31,157.61,135.22,180.30,198.31,220.51,145.48,148.14,111.14,147.88,157.52,162.45,114.65,122.26,120.51,174.11,148.03,136.45,204.05,143.34,177.51,174.58,170.70,164.47,172.41,206.86,148.73,177.75,187.11,187.66,141.38,164.53,158.26,170.78,170.92,135.35,163.74,139.41,208.60,177.28,249.61,181.50,174.28,129.26,117.22,137.75,207.76,245.73,245.73,132.30,159.10,178.50,203.94,225.28,140.92,163.76,113.94,197.82,309.20,163.92,123.16,170.70,199.39,125.51,186.40,118.73,141.66,198.08,144.35,149.75,271.78,143.52,113.38,148.93,175.32,129.85,117.22,114.57,164.06,121.68,161.71,170.25,206.28,172.01,151.95,242.09,173.39,136.45,165.83,150.91,191.79,142.44,168.93,146.82,352.70,130.05,156.55,345.01,165.23,153.92,118.89,159.62,193.94,198.87,136.00,193.05,165.43,236.67,169.33,276.34,213.15,328.20,173.61,132.05,186.74,154.52,176.08
28.00,448,208.21,133.22,134.25,214.81,244.95,197.06,150.15,208.31,178.80,160.25,207.56,108.64,257.62,161.61,162.55,159.43,150.95,151.82,200.74,193.31,125.16,137.28,184.96,160.28,182.64,172.79,152.11,246.57,197.37,149.71,172.84,171.40,161.57,205.39,257.62,178.19,175.17,167.10,114.13,172.28,399.03,199.07,166.64,168.90,184.28,199.37,198.83,257.62,140.13,120.89,109.12,166.97,119.18,169.70,155.62,142.40,197.86,121.08,157.82,152.34,181.46,120.76,176.96,120.33,206.92,349.17,175.18,181.46,139.49,182.73,121.11,150.95,197.55,164.70,173.10,150.31,219.21,189.81,175.06,182.64,198.73,126.20,121.11,165.78,199.98,167.62,135.72,180.01,116.91,177.69,126.20,170.78,123.62,162.64,121.11,160.36,123.40,152.21,168.73,124.85,176.49,143.72,171.48,154.78,177.47,152.45,220.61,150.40,196.89,162.08,139.06,185.75,204.46,227.48,149.65,152.50,114.05,152.26,162.28,167.23,117.95,125.30,123.81,179.31,152.34,139.49,210.26,147.42,182.64,179.76,175.18,169.33,177.59,213.16,152.94,182.89,192.79,193.17,145.52,169.48,162.95,175.88,174.60,139.17,168.45,143.39,214.82,182.76,257.62,186.79,179.64,132.74,120.41,141.79,214.41,253.45,253.45,136.03,163.95,183.96,210.11,232.26,145.04,168.66,117.02,203.67,319.20,168.73,126.66,175.18,205.66,129.09,191.86,122.07,145.56,203.88,148.48,154.21,280.68,147.75,116.55,153.21,180.67,133.47,120.41,117.83,168.98,124.85,166.52,175.48,212.75,177.27,156.50,249.97,178.65,139.49,170.74,155.30,197.76,146.62,174.05,151.15,364.60,133.64,161.24,356.70,169.91,158.43,122.25,164.36,199.73,204.73,139.87,198.67,170.39,244.35,174.48,285.43,219.74,339.19,178.90,135.50,192.31,159.08,181.29
29.00,464,214.37,136.67,138.03,221.07,252.65,202.68,154.28,214.18,184.05,164.78,213.63,111.59,265.63,166.27,167.21,163.93,155.28,156.16,204.91,199.02,128.55,141.07,190.33,164.95,187.78,177.75,156.51,254.07,203.21,153.94,177.82,176.21,166.21,211.50,265.63,183.35,180.21,172.00,117.04,177.31,411.91,204.95,171.47,173.87,189.65,205.16,204.75,265.63,144.00,124.39,111.88,171.84,122.44,174.71,160.16,146.33,203.61,124.50,162.25,156.64,186.59,124.06,182.28,123.64,213.17,360.46,179.66,185.95,142.53,188.10,124.46,155.28,203.28,169.19,177.99,154.72,225.05,195.34,180.19,187.78,204.78,129.58,124.46,170.68,205.76,172.42,139.16,185.37,120.17,182.99,129.41,175.68,126.89,167.18,124.46,164.73,126.74,156.62,173.53,128.03,181.62,147.74,176.35,159.11,182.71,156.81,227.39,154.75,202.47,166.55,142.91,191.21,210.62,234.45,153.83,156.85,116.96,156.63,167.05,172.01,121.25,128.34,127.11,184.51,156.64,142.53,216.47,151.50,187.78,184.93,179.66,174.20,182.77,219.46,157.16,188.03,198.47,198.69,149.65,174.42,167.63,180.98,177.77,142.99,173.16,147.37,221.05,188.23,265.63,192.09,185.00,136.22,123.61,145.83,221.06,261.17,261.17,139.75,168.80,189.42,216.27,239.24,149.17,173.56,120.10,209.51,329.19,173.53,130.16,179.66,211.93,132.67,197.32,125.42,149.47,209.69,152.62,158.68,289.57,151.97,119.71,157.50,186.01,137.08,123.61,121.09,173.90,128.03,171.34,180.72,219.23,182.52,161.06,257.85,183.91,142.53,175.65,159.68,203.74,150.80,179.18,155.49,376.50,137.22,165.94,368.40,174.58,162.94,125.61,169.10,205.52,210.60,143.74,204.29,175.34,252.04,179.62,294.53,226.32,350.18,184.18,138.95,197.87,163.65,186.50
30.00,480,220.52,140.12,141.82,227.33,260.35,208.30,158.41,220.06,189.30,169.32,219.71,114.54,273.64,170.93,171.87,168.44,159.60,160.50,210.08,204.73,131.93,144.87,195.70,169.62,192.91,182.72,160.91,261.58,209.06,158.17,182.80,181.01,170.85,217.60,273.64,188.51,185.24,176.91,119.96,182.33,424.79,210.83,176.30,178.84,195.02,210.94,210.67,273.64,147.87,127.89,114.65,176.71,125.70,179.71,164.69,150.25,209.37,127.92,166.69,160.95,191.72,127.36,187.60,126.94,219.42,371.74,184.13,190.44,145.57,193.47,127.80,159.60,209.01,173.69,182.89,159.13,230.89,200.87,185.32,192.91,210.83,132.96,127.80,175.58,211.54,177.22,142.61,190.72,123.44,188.29,132.62,180.59,130.16,171.71,127.80,169.09,130.08,161.03,178.34,131.21,186.76,151.76,181.23,163.44,187.94,161.18,234.18,159.10,208.04,171.02,146.75,196.66,216.77,241.42,158.00,161.21,119.87,161.01,171.81,176.79,124.55,131.38,130.42,189.72,160.95,145.57,222.69,155.58,192.91,190.11,184.13,179.06,187.94,225.76,161.37,193.18,204.15,204.20,153.79,179.37,172.31,186.08,181.04,146.82,177.87,151.34,227.28,193.71,273.64,197.38,190.36,139.70,126.81,149.87,227.71,268.89,268.89,143.48,173.65,194.88,222.43,246.22,153.30,178.46,123.18,215.36,339.19,178.34,133.67,184.13,218.19,136.26,202.79,128.76,153.37,215.50,156.75,163.14,298.47,156.19,122.88,161.79,191.35,140.70,126.81,124.35,178.81,131.21,176.15,185.95,225.70,187.78,165.61,265.73,189.18,145.57,180.56,164.07,209.71,154.98,184.30,159.82,388.40,140.81,170.63,380.09,179.25,167.45,128.96,173.84,211.31,216.47,147.62,209.90,180.30,259.72,184.77,303.62,232.91,361.17,189.46,142.40,203.44,168.22,191.71
31.00,496,226.67,143.57,145.60,233.59,268.06,213.92,162.54,225.93,194.54,173.86,225.79,117.49,281.65,175.58,176.53,172.95,163.93,164.84,214.55,210.44,135.31,148.67,201.06,174.29,198.04,187.68,165.32,269.08,214.90,162.40,187.77,185.82,175.49,223.71,281.65,193.66,190.27,181.81,122.87,187.36,437.67,216.71,181.13,183.81,200.39,216.72,216.60,281.65,151.74,131.39,117.42,181.57,128.96,184.72,169.23,154.17,215.13,131.34,171.12,165.25,196.85,130.67,192.91,130.24,225.67,383.02,188.61,194.93,148.61,198.83,131.14,163.93,214.74,178.18,187.79,163.53,236.73,206.40,190.45,198.04,216.88,136.33,131.14,180.48,217.32,182.02,146.05,196.08,126.71,193.59,135.82,185.49,133.44,176.25,131.14,173.46,133.42,165.43,183.14,134.39,191.90,155.78,186.10,167.76,193.18,165.54,240.96,163.45,213.62,175.48,150.59,202.12,222.92,248.39,162.18,165.56,122.79,165.39,176.58,181.57,127.86,134.42,133.72,194.92,165.25,148.61,228.90,159.67,198.04,195.29,188.61,183.93,193.12,232.06,165.58,198.32,209.83,209.72,157.93,184.32,177.00,191.18,184.18,150.64,182.58,155.32,233.51,199.19,281.65,202.67,195.72,143.18,130.01,153.90,234.36,276.61,276.61,147.20,178.49,200.34,228.60,253.20,157.43,183.36,126.26,221.21,349.18,183.14,137.17,188.61,224.46,139.84,208.25,132.11,157.27,221.31,160.88,167.60,307.36,160.41,126.05,166.08,196.70,144.32,130.01,127.61,183.73,134.39,180.96,191.19,232.17,193.04,170.16,273.61,194.44,148.61,185.47,168.46,215.68,159.16,189.43,164.15,400.30,144.40,175.32,391.78,183.93,171.96,132.32,178.58,217.10,222.33,151.49,215.52,185.26,267.40,189.91,312.72,239.49,372.16,194.74,145.85,209.00,172.78,196.91
32.00,512,232.82,147.02,149.38,239.85,275.76,219.54,166.67,231.80,199.79,178.40,231.87,120.44,289.66,180.24,181.19,177.45,168.25,169.18,221.23,216.15,138.70,152.47,206.43,178.95,203.18,192.64,169.72,276.59,220.75,166.63,192.75,190.62,180.13,229.82,289.66,198.82,195.30,186.72,125.78,192.39,450.55,222.59,185.96,188.78,205.76,222.50,222.52,289.66,155.62,134.88,120.18,186.44,132.22,189.73,173.76,158.09,220.89,134.76,175.56,169.56,201.98,133.97,198.23,133.55,231.91,394.30,193.08,199.43,151.65,204.20,134.48,168.25,220.46,182.67,192.68,167.94,242.57,211.92,195.58,203.18,222.93,139.71,134.48,185.38,223.10,186.82,149.49,201.44,129.98,198.89,139.03,190.40,136.71,180.78,134.48,177.82,136.76,169.84,187.95,137.56,197.04,159.80,190.98,172.09,198.42,169.90,247.75,167.80,219.20,179.95,154.43,207.57,229.08,255.36,166.36,169.92,125.70,169.77,181.35,186.34,131.16,137.46,137.02,200.12,169.56,151.65,235.11,163.75,203.18,200.47,193.08,188.79,198.30,238.35,169.80,203.46,215.51,215.23,162.07,189.26,181.68,196.27,186.79,154.46,187.29,159.30,239.73,204.66,289.66,207.96,201.08,146.66,133.20,157.94,241.01,284.33,284.33,150.93,183.34,205.81,234.76,260.18,161.56,188.26,129.34,227.06,359.18,187.95,140.67,193.08,230.72,143.43,213.72,135.45,161.17,227.12,165.02,172.07,316.26,164.63,129.21,170.36,202.04,147.94,133.20,130.88,188.64,137.56,185.77,196.42,238.65,198.30,174.72,281.50,199.70,151.65,190.38,172.84,221.66,163.33,194.55,168.49,412.20,147.99,180.02,403.48,188.60,176.47,135.67,183.31,222.89,228.20,155.36,221.14,190.22,275.08,195.06,321.81,246.08,383.15,200.03,149.30,214.57,177.35,202.12
33.00,528,238.98,150.47,153.17,246.11,283.46,225.16,170.80,237.68,205.04,182.94,237.95,123.38,297.67,184.90,185.85,181.96,172.57,173.52,225.56,221.86,142.08,156.27,211.80,183.62,208.31,197.60,174.12,284.09,226.59,170.86,197.72,195.43,184.77,235.92,297.67,203.98,200.33,191.62,128.69,197.42,463.43,228.47,190.79,193.76,211.13,228.28,228.44,297.67,159.49,138.38,122.95,191.31,135.48,194.74,178.30,162.01,226.65,138.18,179.99,173.87,207.10,137.27,203.55,136.85,238.16,405.59,197.56,203.92,154.69,209.57,137.82,172.57,226.19,187.17,197.58,172.35,248.41,217.45,200.71,208.31,228.99,143.09,137.82,190.29,228.87,191.62,152.93,206.80,133.25,204.19,142.24,195.30,139.98,185.32,137.82,182.19,140.10,174.25,192.76,140.74,202.18,163.82,195.86,176.42,203.66,174.26,254.53,172.16,224.78,184.42,158.28,213.03,235.23,262.33,170.53,174.27,128.61,174.14,186.11,191.12,134.46,140.50,140.32,205.32,173.87,154.69,241.32,167.83,208.31,205.65,197.56,193.66,203.48,244.65,174.01,208.61,221.19,220.75,166.21,194.21,186.37,201.37,190.02,158.29,191.99,163.28,245.96,210.14,297.67,213.25,206.44,150.14,136.40,161.98,247.66,292.05,292.05,154.65,188.19,211.27,240.93,267.16,165.69,193.16,132.42,232.90,369.17,192.76,144.18,197.56,236.99,147.01,219.18,138.80,165.08,232.93,169.15,176.53,325.15,168.86,132.38,174.65,207.38,151.56,136.40,134.14,193.56,140.74,190.58,201.66,245.12,203.55,179.27,289.38,204.97,154.69,195.29,177.23,227.63,167.51,199.68,172.82,424.11,151.58,184.71,415.17,193.28,180.99,139.03,188.05,228.68,234.06,159.23,226.76,195.18,282.76,200.21,330.91,252.66,394.14,205.31,152.75,220.13,181.91,207.33
34.00,544,245.13,153.92,156.95,252.37,291.16,230.78,174.93,243.55,210.29,187.48,244.02,126.33,305.68,189.56,190.51,186.46,176.90,177.86,230.58,227.56,145.46,160.07,217.17,188.29,213.45,202.56,178.52,291.60,232.44,175.09,202.70,200.24,189.41,242.03,305.68,209.13,205.36,196.53,131.60,202.45,476.31,234.35,195.62,198.73,216.50,234.06,234.36,305.68,163.36,141.88,125.71,196.17,138.74,199.75,182.84,165.93,232.41,141.60,184.43,178.17,212.23,140.58,208.87,140.15,244.41,416.87,202.04,208.41,157.73,214.94,141.16,176.90,231.92,191.66,202.48,176.76,254.25,222.98,205.84,213.45,235.04,146.46,141.16,195.19,234.65,196.41,156.38,212.16,136.52,209.48,145.45,200.21,143.25,189.85,141.16,186.55,143.45,178.66,197.56,143.92,207.32,167.84,200.73,180.74,208.90,178.63,261.32,176.51,230.35,188.88,162.12,218.48,241.39,269.30,174.71,178.63,131.52,178.52,190.88,195.90,137.77,143.54,143.63,210.53,178.17,157.73,247.53,171.91,213.45,210.83,202.04,198.53,208.65,250.95,178.23,213.75,226.87,226.26,170.34,199.16,191.05,206.47,192.81,162.11,196.70,167.26,252.19,215.62,305.68,218.54,211.80,153.62,139.60,166.02,254.30,299.77,299.77,158.38,193.04,216.73,247.09,274.14,169.82,198.06,135.51,238.75,379.17,197.56,147.68,202.04,243.25,150.60,224.64,142.14,168.98,238.74,173.28,181.00,334.05,173.08,135.54,178.94,212.72,155.18,139.60,137.40,198.47,143.92,195.39,206.89,251.59,208.81,183.82,297.26,210.23,157.73,200.20,181.61,233.60,171.69,204.80,177.15,436.01,155.17,189.40,426.86,197.95,185.50,142.39,192.79,234.47,239.93,163.11,232.38,200.14,290.44,205.35,340.00,259.25,405.13,210.59,156.21,225.70,186.48,212.54
